"","firstname","lastname","year","sex","count"
"589","ABIGAIL","NAICHEL",2015,"F",1
"590","ABIGAIL","NICOL",2015,"F",1
"591","ABIGAIL","NICOLE",2015,"F",3
"592","ABIGAIL","PASCUALA",2015,"F",1
"593","ABIGAIL","RACHEL",2015,"F",1
"594","ABIGAIL","ROSMERY",2015,"F",1
"595","ABIGAIL","SAMIRA",2015,"F",1
"596","ABIGAIL","SCARLETT",2015,"F",1
"597","ABIGAIL","SHADAY",2015,"F",1
"598","ABIGAIL","SHAMARA",2015,"F",1
"599","ABIGAIL","SOFIA",2015,"F",1
"600","ABIGAIL","SOFÍA",2015,"F",2
"601","ABIGAIL","SOLAINSH",2015,"F",1
"602","ABIGAIL","STEPHANY",2015,"F",1
"603","ABIGAIL","SUSETH",2015,"F",2
"604","ABIGAIL","VALENTINA",2015,"F",1
"605","ABIGAIL","VANESA",2015,"F",1
"606","ABIGAIL","VICTORIA",2015,"F",6
"607","ABIGAIL","VILMA",2015,"F",1
"608","ABIGAIL","YAEL",2015,"F",1
"609","ABIGAIL","YAMIRELIS",2015,"F",1
"610","ABIGAIL","YARETH",2015,"F",1
"611","ABIGAIL","YARIBETH",2015,"F",1
"612","ABIGAIL","YARILETH",2015,"F",1
"613","ABIGAIL","YASM’N",2015,"F",1
"614","ABIGAIL","YESHIEL",2015,"F",1
"615","ABIGAIL","YESMARI",2015,"F",1
"616","ABIGAIL","YUE ER",2015,"F",1
"617","ABIGAIL","YUSSETH",2015,"F",1
"618","ABIGAIL","YUSSIEL",2015,"F",1
"619","ABIGA’L","ALEXANDRA",2015,"F",1
"620","ABIGA’L","ANA’S",2015,"F",1
"621","ABIGA’L","CHRISTINE",2015,"F",1
"622","ABIGA’L","DESIREŽ",2015,"F",1
"623","ABIGA’L","ELICIA",2015,"F",1
"624","ABIGA’L","ESTHER",2015,"F",1
"625","ABIGA’L","IZU",2015,"F",1
"626","ABIGA’L","MARIE",2015,"F",1
"627","ABIGA’L","PENELOPE",2015,"F",1
"628","ABIGAIL-SARAY","RACHEL",2015,"F",1
"629","ABIHAIL","AYELEN",2015,"F",1
"630","ABIHANYS","ANYETH",2015,"F",1
"631","ABIHEL","ALFREDO",2015,"M",1
"632","ABILIANIS","ISABEL",2015,"F",1
"633","ABILINO","-",2015,"M",1
"634","ABILIO","-",2015,"M",4
"635","ABILIO","JOSUÉ",2015,"M",1
"636","ABILIO","NIYI",2015,"M",1
"637","ABIMAEL","-",2015,"M",4
"638","ABIMAEL","-",2015,"F",1
"639","ABIMAEL","ABDIER",2015,"M",1
"640","ABIMAEL","ALFREDO",2015,"M",1
"641","ABIMAEL","AMETH",2015,"M",1
"642","ABIMAEL","ARAMIS",2015,"M",1
"643","ABIMAEL","CAEL",2015,"M",1
"644","ABIMAEL","CALEB",2015,"M",1
"645","ABIMAEL","DANILO",2015,"M",1
"646","ABIMAEL","DAVID",2015,"M",1
"647","ABIMAEL","ENRIQUE",2015,"M",2
"648","ABIMAEL","GADIEL",2015,"M",1
"649","ABIMAEL","GERARDO",2015,"M",1
"650","ABIMAEL","ISA’",2015,"M",1
"651","ABIMAEL","JAFET",2015,"M",1
"652","ABIMAEL","JAFETH",2015,"M",1
"653","ABIMAEL","JAVIER",2015,"M",1
"654","ABIMAEL","JESUS",2015,"M",1
"655","ABIMAEL","JESŒS",2015,"M",1
"656","ABIMAEL","JOSEPH",2015,"M",1
"657","ABIMAEL","NIVALDO",2015,"M",1
"658","ABIMAEL","OBED",2015,"M",1
"659","ABIMAEL","ONÁN",2015,"M",1
"660","ABIMAEL","SAMIR",2015,"M",1
"661","ABIMAEL","USIEL",2015,"M",1
"662","ABIMAEL","YAFER",2015,"M",1
"663","ABIMAHEL","AAR—N",2015,"M",1
"664","ABIMELEC","-",2015,"M",3
"665","ABIMELEC","AGUSTIN",2015,"M",1
"666","ABIMELEC","ANTONIO",2015,"M",1
"667","ABIMELEC","JEZREEL",2015,"M",1
"668","ABIMELEC","SHADDAI",2015,"F",1
"669","ABIMELEC","YASSIR",2015,"M",1
"670","ABIMELETH","ASSIR",2015,"M",1
"671","ABINADAB","ARY",2015,"M",1
"672","ABINADAB","SURIEL",2015,"M",1
"673","ABINADI","MORONI",2015,"M",1
"674","ABISAEL","ABDIEL",2015,"M",1
"675","ABISAG","-",2015,"F",1
"676","ABISAG","EVILA",2015,"F",1
"677","ABISAG","MICHELL",2015,"F",1
"678","ABISAG","NEHEMIAS",2015,"M",1
"679","ABISAI","-",2015,"M",4
"680","ABISAI","ADAHIR",2015,"M",1
"681","ABISAI","ADONIS",2015,"M",1
"682","ABISAI","ARELI",2015,"F",1
"683","ABISAI","ARLENE",2015,"F",1
"684","ABISAI","CALEB",2015,"M",1
"685","ABISAI","DANIEL",2015,"M",1
"686","ABISAI","ELIW",2015,"M",1
"687","ABISAI","ELIZABETH",2015,"F",1
"688","ABISAI","JOAB",2015,"M",1
"689","ABISAI","JOSEB",2015,"M",1
"690","ABISAI","KADHIR",2015,"M",1
"691","ABISAI","MANUELA",2015,"F",1
"692","ABISAI","REYNALDO",2015,"M",1
"693","ABISAI","YAHETSEL",2015,"F",1
"694","ABISA’","ABIMELEC",2015,"F",1
"695","ABISA’","DANIELA",2015,"F",1
"696","ABISA’","EFRAIN",2015,"M",1
"697","ABISA’","ELEANAI",2015,"F",1
"698","ABISA’","EMANUEL",2015,"M",1
"699","ABISA’","JHIRED",2015,"F",1
"700","ABISA’","LIRIETH",2015,"F",1
"701","ABISA’","MICAL",2015,"F",1
"702","ABISA’","QHOELETH",2015,"F",1
"703","ABISA’","SHERLYNE",2015,"F",1
"704","ABISA’","YAIRIANA",2015,"F",1
"705","ABISAID","ALEXEI",2015,"M",1
"706","ABISAIDETH","YURIBETH",2015,"F",1
"707","ABISAIL","HADASSAH",2015,"F",1
"708","ABISAIR","RANGEL",2015,"M",1
"709","ABISAITH","AMILCAR",2015,"M",1
"710","ABISARAY","ARLIN",2015,"F",1
"711","ABISAY","YADIEL",2015,"M",1
"712","ABISAYTH","ITZEL",2015,"F",1
"713","ABISUA","DE JESUS",2015,"M",1
"714","ABISÚA","ABISA’",2015,"M",1
"715","ABIZADAY","SARAITH",2015,"F",1
"716","ABNEL","ADOLFO",2015,"M",1
"717","ABNEL","ANTONIO",2015,"M",1
"718","ABNER","-",2015,"M",6
"719","ABNER","ABIMAEL",2015,"M",1
"720","ABNER","ADDÁN",2015,"M",1
"721","ABNER","AIDER",2015,"M",1
"722","ABNER","AKAB",2015,"M",1
"723","ABNER","ALBERTO",2015,"M",1
"724","ABNER","ALDAHIR",2015,"M",1
"725","ABNER","ALDAIR",2015,"M",1
"726","ABNER","ALEXIS",2015,"M",1
"727","ABNER","ALFONSO",2015,"M",1
"728","ABNER","AMETH",2015,"M",2
"729","ABNER","ANDERSON",2015,"M",1
"730","ABNER","BEANNEL",2015,"M",1
"731","ABNER","DAMIAN",2015,"M",1
"732","ABNER","DIDIER",2015,"M",1
"733","ABNER","ELIAM",2015,"M",1
"734","ABNER","ELIAN",2015,"M",1
"735","ABNER","ELIMELEC",2015,"M",1
"736","ABNER","EMANUEL",2015,"M",1
"737","ABNER","EMIR",2015,"M",1
"738","ABNER","EMYR",2015,"M",1
"739","ABNER","ESTEBAN",2015,"M",1
"740","ABNER","FEDERICK",2015,"M",1
"741","ABNER","GABRIEL",2015,"M",1
"742","ABNER","GADIEL",2015,"M",1
"743","ABNER","IVAN",2015,"M",1
"744","ABNER","JAFET",2015,"M",2
"745","ABNER","JAIR",2015,"M",1
"746","ABNER","JANS",2015,"M",1
"747","ABNER","JOHAO",2015,"M",1
"748","ABNER","JONATHAN",2015,"M",1
"749","ABNER","JOSÉ",2015,"M",2
"750","ABNER","NEHEMIA",2015,"M",1
"751","ABNER","NOEL",2015,"M",2
"752","ABNER","RANSES",2015,"M",1
"753","ABNER","RODRIGO",2015,"M",1
"754","ABNER","SAÚL",2015,"M",1
"755","ABNER","YOINIER",2015,"M",1
"756","ABNES","JAHELL",2015,"M",1
"757","ABNIEL","NICOLAS",2015,"M",1
"758","ABRAAN","ADAIR",2015,"M",1
"759","ABRAHAM","-",2015,"M",18
"760","ABRAHAM","ABDIEL",2015,"M",2
"761","ABRAHAM","ADRIAN",2015,"M",1
"762","ABRAHAM","ALBERTO",2015,"M",3
"763","ABRAHAM","ALEJANDRO",2015,"M",2
"764","ABRAHAM","ALEXANDER",2015,"M",2
"765","ABRAHAM","ALEXIS",2015,"M",3
"766","ABRAHAM","ALFREDO",2015,"M",1
"767","ABRAHAM","AMETH",2015,"M",2
"768","ABRAHAM","ANTONIO",2015,"M",6
"769","ABRAHAM","ARIEL",2015,"M",2
"770","ABRAHAM","BENIGNO",2015,"M",1
"771","ABRAHAM","CALEB",2015,"M",4
"772","ABRAHAM","CALEP",2015,"M",1
"773","ABRAHAM","CALET",2015,"M",1
"774","ABRAHAM","DANIEL",2015,"M",4
"775","ABRAHAM","DAVID",2015,"M",12
"776","ABRAHAM","DWAYN",2015,"M",1
"777","ABRAHAM","EDER",2015,"M",1
"778","ABRAHAM","EDGARDO",2015,"M",1
"779","ABRAHAM","EDUARDO",2015,"M",3
"780","ABRAHAM","ELIAN",2015,"M",1
"781","ABRAHAM","EL’AS",2015,"M",2
"782","ABRAHAM","EL’AS AMIR",2015,"M",1
"783","ABRAHAM","EMMANUELLE",2015,"M",1
"784","ABRAHAM","ENOC",2015,"M",1
"785","ABRAHAM","ERNESTO",2015,"M",1
"786","ABRAHAM","EURELIO",2015,"M",1
"787","ABRAHAM","EZEQUIEL",2015,"M",1
"788","ABRAHAM","FABIÁN",2015,"M",1
"789","ABRAHAM","GABRIEL",2015,"M",1
"790","ABRAHAM","GERARDO",2015,"M",1
"791","ABRAHAM","GUSTAVO",2015,"M",1
"792","ABRAHAM","HILARIO",2015,"M",1
"793","ABRAHAM","HUMBERTO",2015,"M",1
"794","ABRAHAM","IBRAHIM",2015,"M",1
"795","ABRAHAM","ISAAC",2015,"M",16
"796","ABRAHAM","ISAC",2015,"M",1
"797","ABRAHAM","ISMAEL",2015,"M",2
"798","ABRAHAM","ISSAC",2015,"M",1
"799","ABRAHAM","ISSAIT",2015,"M",1
"800","ABRAHAM","IVAN",2015,"M",1
"801","ABRAHAM","JAFET",2015,"M",1
"802","ABRAHAM","JAFETH",2015,"M",1
"803","ABRAHAM","JAFFET",2015,"M",1
"804","ABRAHAM","JARETH",2015,"M",1
"805","ABRAHAM","JAVIER",2015,"M",2
"806","ABRAHAM","JESŒS",2015,"M",2
"807","ABRAHAM","JOEL",2015,"M",2
"808","ABRAHAM","JOSAPHAT",2015,"M",1
"809","ABRAHAM","JOSÉ",2015,"M",2
"810","ABRAHAM","JOSUE",2015,"M",4
"811","ABRAHAM","KADIR",2015,"M",1
"812","ABRAHAM","KEVIN",2015,"M",1
"813","ABRAHAM","LUIS",2015,"M",1
"814","ABRAHAM","MANUEL",2015,"M",1
"815","ABRAHAM","MATEO",2015,"M",1
"816","ABRAHAM","MATIAS",2015,"M",1
"817","ABRAHAM","MOISES",2015,"M",1
"818","ABRAHAM","MOISÉS",2015,"M",1
"819","ABRAHAM","MO’SES",2015,"M",1
"820","ABRAHAM","NATANIEL",2015,"M",1
"821","ABRAHAM","NOEL",2015,"M",1
"822","ABRAHAM","ONUR",2015,"M",1
"823","ABRAHAM","PAOLO",2015,"M",1
"824","ABRAHAM","RANDALL",2015,"M",1
"825","ABRAHAM","ROBERTO",2015,"M",1
"826","ABRAHAM","RUBEN",2015,"M",1
"827","ABRAHAM","SAID",2015,"M",1
"828","ABRAHAM","SAIT",2015,"M",1
"829","ABRAHAM","TOMAS",2015,"M",1
"830","ABRAHAM","XAVIER",2015,"M",1
"831","ABRAHAM","YAHIR",2015,"M",1
"832","ABRAHAM","YAIR",2015,"M",1
"833","ABRAHAM","YARIEL",2015,"M",1
"834","ABRAHAM","YASMARH",2015,"M",1
"835","ABRAHAM","ZAYED",2015,"M",1
"836","ABRAHAN","-",2015,"M",4
"837","ABRAHAN","ALBERTO",2015,"M",1
"838","ABRAHAN","ALEXANDER",2015,"M",1
"839","ABRAHAN","ANTONIO",2015,"M",1
"840","ABRAHAN","DARIO",2015,"M",1
"841","ABRAHAN","DAVID",2015,"M",1
"842","ABRAHAN","ENRIQUE",2015,"M",1
"843","ABRAHAN","GAEL",2015,"M",1
"844","ABRAHAN","ISAAC",2015,"M",2
"845","ABRAHAN","ISSAC",2015,"M",1
"846","ABRAHAN","LEONARDO",2015,"M",1
"847","ABRAHANYS","YARETH",2015,"F",1
"848","ABRAHIN","YAHIR",2015,"M",1
"849","ABRAHN","MELKISEDET",2015,"M",1
"850","ABRAM","MOISES",2015,"M",1
"851","ABRAN","ALEXANDER",2015,"M",1
"852","ABRAN","ISAAC",2015,"M",1
"853","ABRAYNIS","ANAIS",2015,"F",1
"854","ABRIANYS","ADELAIDA",2015,"F",1
"855","ABRIHANYS","ALICIA",2015,"F",1
"856","ABRIHANYS","ARACELYS",2015,"F",1
"857","ABRIHANYS","DENNYS",2015,"F",1
"858","ABRIL","-",2015,"F",5
"859","ABRIL","ABIGAHIL",2015,"F",1
"860","ABRIL","AIMETH",2015,"F",1
"861","ABRIL","AINHOA",2015,"F",1
"862","ABRIL","ALANA",2015,"F",1
"863","ABRIL","ANAH’S",2015,"F",1
"864","ABRIL","ANA’S",2015,"F",1
"865","ABRIL","ATENAIS",2015,"F",1
"866","ABRIL","BELEN",2015,"F",1
"867","ABRIL","CELESTE",2015,"F",1
"868","ABRIL","DEL PILAR",2015,"F",1
"869","ABRIL","ELIZABETH",2015,"F",1
"870","ABRIL","JOHANYS",2015,"F",1
"871","ABRIL","LINETH",2015,"F",1
"872","ABRIL","LUCCIA",2015,"F",1
"873","ABRIL","MARINA",2015,"F",1
"874","ABRIL","NAYETH",2015,"F",1
"875","ABRILH","ISABELLA",2015,"F",1
"876","ABSLER","JAFETH",2015,"M",1
"877","ABTUL","-",2015,"M",1
"878","ABY","ISAAC",2015,"M",1
"879","ABY","MARIE",2015,"F",1
"880","ABY","SALOME",2015,"F",1
"881","ABYLEN","ADRIANA",2015,"F",1
"882","ACCIEL","-",2015,"M",1
"883","ACDEL","ENRIQUE",2015,"M",1
"884","ACDILIS","AGDILISOB",2015,"F",1
"885","ACEFF","FABIAN",2015,"M",1
"886","ACHLEY","AICHELL",2015,"F",1
"887","ACIREY","NAYDETH",2015,"F",1
"888","ACJASIR","JAVIER",2015,"M",1
"889","ACRISTINNI","-",2015,"M",1
"890","ACSA","MISOL",2015,"F",1
"891","ACSAEL","AXEL",2015,"M",1
"892","ADA","-",2015,"F",14
"893","ADA","ABISA’",2015,"F",1
"894","ADA","BELKIS",2015,"F",1
"895","ADA","DEISY",2015,"F",1
"896","ADA","HADID",2015,"F",1
"897","ADA","IRINA",2015,"F",1
"898","ADA","L’A",2015,"F",1
"899","ADA","LINETH",2015,"F",1
"900","ADA","LOURDES",2015,"F",1
"901","ADA","LUZ",2015,"F",3
"902","ADA","MADIEL",2015,"F",1
"903","ADA","MARÍA",2015,"F",1
"904","ADA","PAULA",2015,"F",1
"905","ADA","SADAY",2015,"F",1
"906","ADA","SOFÍA",2015,"F",2
"907","ADA","YAIBETH",2015,"F",1
"908","ADA","YISSEL",2015,"F",1
"909","ADA","ZULEYKA",2015,"F",1
"910","ADAEL","AMETH",2015,"M",1
"911","ADAEL","CALEB",2015,"M",1
"912","ADAEL","DAVID",2015,"M",1
"913","ADAEL","DE JESŒS",2015,"M",1
"914","ADAEL","FERNANDO",2015,"M",1
"915","ADAH","LISSETH",2015,"F",1
"916","ADAHIR","ADRIAN",2015,"M",1
"917","ADAHIR","ANTONIO",2015,"M",1
"918","ADAHYRIS","SOFIA",2015,"F",1
"919","ADAIA","JABNEEL",2015,"F",1
"920","ADAIA","LIDIBETH",2015,"F",1
"921","ADAIA","VICTORIA",2015,"F",1
"922","ADA’A","JIREH",2015,"F",1
"923","ADAIAH","AINNE",2015,"F",1
"924","ADAIAH","ANGELINE",2015,"F",1
"925","ADAIAH","ISABELLA",2015,"F",1
"926","ADAIAH","THAIZ",2015,"F",1
"927","ADA’AH","NIRELLE",2015,"F",1
"928","ADAICHIELIS","ABRIL",2015,"F",1
"929","ADAIL","BERNABE",2015,"M",1
"930","ADAIN","AMIR",2015,"M",1
"931","ADAINAR","-",2015,"M",1
"932","ADAINIS","ELIZABETH",2015,"F",1
"933","ADAIR","ABDIEL",2015,"M",1
"934","ADAIR","ADIAS",2015,"M",1
"935","ADAIR","ADNNER",2015,"M",1
"936","ADAIR","ALEXIS",2015,"M",1
"937","ADAIR","ANTONIO",2015,"M",1
"938","ADAIR","AZAEL",2015,"M",1
"939","ADAIR","ISAAC",2015,"M",1
"940","ADAIR","JACOB",2015,"M",1
"941","ADAIR","ONUR",2015,"M",1
"942","ADAIR","YADIER",2015,"M",1
"943","ADAIRIS","LINIETH",2015,"F",1
"944","ADAIS","CERNILDA",2015,"F",1
"945","ADALAY","ALEXA",2015,"F",1
"946","ADALBERTO","-",2015,"M",4
"947","ADALBERTO","ANTONIO",2015,"M",1
"948","ADALBERTO","ELIECER",2015,"M",1
"949","ADALBERTO","GABRIEL",2015,"M",1
"950","ADALBERTO","YOMAR",2015,"M",1
"951","ADALCIS","-",2015,"F",1
"952","ADAL’A","KIMBERLY",2015,"F",1
"953","ADALIANIS","BRIYITH",2015,"F",1
"954","ADALIE","CLAIRE",2015,"F",1
"955","ADALINE","MICAELA",2015,"F",1
"956","ADALIS","ANDREA",2015,"F",1
"957","ADALIS","LISNETH",2015,"F",1
"958","ADALIS","SOFIA",2015,"F",1
"959","ADALIS","STACY",2015,"F",1
"960","ADAL’S","JIMENA",2015,"F",1
"961","ADALISKA","CAROLINA",2015,"F",1
"962","ADALIZ","IVANIA",2015,"F",1
"963","ADALIZ","SOFIA",2015,"F",1
"964","ADAL’Z","ANGUELL’",2015,"F",1
"965","ADALUZ","ENITH",2015,"F",1
"966","ADALUZ","VALERY",2015,"F",1
"967","ADALYS","-",2015,"F",1
"968","ADALYS","NATHALIA",2015,"F",1
"969","ADAM","-",2015,"M",3
"970","ADAM","ALADEEN",2015,"M",1
"971","ADAM","ALEJANDRO",2015,"M",1
"972","ADAM","ANDRÉS",2015,"M",1
"973","ADAM","ELIECER",2015,"M",1
"974","ADAM","HASHEM",2015,"M",1
"975","ADAM","JASSIR",2015,"M",1
"976","ADAM","JEIBEL",2015,"M",1
"977","ADAM","RAED",2015,"M",1
"978","ADAM","RICARDO",2015,"M",1
"979","ADAM","SEBASTIAN",2015,"M",1
"980","ADAM","ZAID",2015,"M",1
"981","ÁDAM","ENRIQUE",2015,"M",1
"982","ADAMARI","BRIGIT",2015,"F",1
"983","ADAMARIS","-",2015,"F",2
"984","ADAMARIS","ESTER",2015,"F",1
"985","ADAMARIS","SOFIA",2015,"F",1
"986","ADAMEIBYS","DARLYN",2015,"F",1
"987","ADAMEIVIS","-",2015,"F",1
"988","ADAMICK","DIGENIUS",2015,"M",1
"989","ADAMIR","ANTONIO",2015,"M",1
"990","ADAMIR","JOSUÉ",2015,"M",1
"991","ADAMIR","RAFAEL",2015,"M",1
"992","ADAMIS","ANEL",2015,"M",1
"993","ADAMIT","ARIADNE",2015,"F",1
"994","ADAMS","JAFETH",2015,"M",1
"995","ADAMS","JESŒS",2015,"M",1
"996","ADAN","-",2015,"M",1
"997","ADAN","ABDEL",2015,"M",1
"998","ADAN","ABIMELEC",2015,"M",1
"999","ADAN","ALBERTO",2015,"M",1
"1000","ADAN","ALEXANDER",2015,"M",1
"1001","ADAN","ANTONIO",2015,"M",2
"1002","ADAN","DAVID",2015,"M",1
"1003","ADAN","DE JESUS",2015,"M",1
"1004","ADAN","ELIAS",2015,"M",1
"1005","ADAN","ELIEL",2015,"M",1
"1006","ADAN","ISA’AS",2015,"M",1
"1007","ADAN","JOHAB",2015,"M",1
"1008","ADAN","JOHAR",2015,"M",1
"1009","ADAN","JOSUE",2015,"M",1
"1010","ADAN","MANUEL",2015,"M",1
"1011","ADAN","NEHEMIAS",2015,"M",1
"1012","ADAN","ROMEO",2015,"M",1
"1013","ADÁN","-",2015,"M",2
"1014","ADÁN","ANTONIO",2015,"M",1
"1015","ADÁN","AZAEL",2015,"M",1
"1016","ADÁN","ZACAR’AS",2015,"M",1
"1017","ADANA","MICHELLE",2015,"F",1
"1018","ADANELA","ANETH",2015,"F",1
"1019","ADANEYIS","LEYBIS",2015,"F",1
"1020","ADANIS","AYLIN",2015,"F",1
"1021","ADANIS","ELIENAI",2015,"F",1
"1022","ADANIS","JACQUELINE",2015,"F",1
"1023","ADANIS","PAOLA",2015,"F",1
"1024","ADANIS","YATZARETH",2015,"F",1
"1025","ADANIS","YEISETH",2015,"F",1
"1026","ADANIS","YULIETH",2015,"F",1
"1027","ADANYS","ALEXA",2015,"F",1
"1028","ADANYS","KARIELYS",2015,"F",1
"1029","ADARA","ANA’S",2015,"F",1
"1030","ADARA","ROMMINA",2015,"F",1
"1031","ADARA","SOPHIA",2015,"F",1
"1032","ADARELYS","ADAISH",2015,"F",1
"1033","ADARGELIS","-",2015,"F",1
"1034","ADARGELYS","YULIETH",2015,"F",1
"1035","ADARIS","JOSENITH",2015,"F",1
"1036","ADARQUELIZ","SARAI",2015,"F",1
"1037","ADARYX","DARISNEL",2015,"M",1
"1038","ADAY","VALENTINA",2015,"F",1
"1039","ADAYANIS","-",2015,"F",1
"1040","ADAYANIS","MICHEL",2015,"F",1
"1041","ADAYBELIS","JAETH",2015,"F",1
"1042","ADAYELY","-",2015,"F",1
"1043","ADAYSHA","DIAN",2015,"F",1
"1044","ADBDEL","-",2015,"M",1
"1045","ADBEEL","JESŒS",2015,"M",1
"1046","ADBEELIS","SOFÍA",2015,"F",1
"1047","ADBEL","RODOLFO",2015,"M",1
"1048","ADBIEL","-",2015,"M",1
"1049","ADBIEL","CONCEPCI—N",2015,"M",1
"1050","ADBRIAN","KENDRICK",2015,"M",1
"1051","ADDAURIE","DESIREŽ",2015,"F",1
"1052","ADDEIRYS","YURIBETH",2015,"F",1
"1053","ADDEL","EDUARDO",2015,"M",1
"1054","ADDIAS","BENJAMIN",2015,"M",1
"1055","ADDIAS","JAFETH",2015,"M",1
"1056","ADDIEL","-",2015,"M",1
"1057","ADDIEL","TZEDAKÁ",2015,"M",1
"1058","ADDIS","SCARLETT",2015,"F",1
"1059","ADDIS","VALENTINA",2015,"F",1
"1060","ADDISON","DANIEL",2015,"M",1
"1061","ADDY","CRISTHAL",2015,"F",1
"1062","ADDYS","JOHANYS",2015,"F",1
"1063","ADDYS","RAQUEL",2015,"F",1
"1064","ADEELA","ABDULLAH",2015,"F",1
"1065","ADEIL","ADRIAN",2015,"M",1
"1066","ADEILYN","NAYELI",2015,"F",1
"1067","ADEL","AMIR",2015,"M",1
"1068","ADEL","ANTONIO",2015,"M",1
"1069","ADEL","IV‡N",2015,"M",1
"1070","ADEL","IZAN",2015,"M",1
"1071","ADEL","YARIEL",2015,"M",1
"1072","ADELA","-",2015,"F",5
"1073","ADELA","AISBETH",2015,"F",1
"1074","ADELA","LUCIA",2015,"F",2
"1075","ADELA","NOEMÌ",2015,"F",1
"1076","ADELA","SOFIA",2015,"F",1
"1077","ADELA","YAEL",2015,"F",1
"1078","ADELAIDA","-",2015,"F",10
"1079","ADELAIDA","ELENA",2015,"F",1
"1080","ADELANIE","GUADALUPE",2015,"F",1
"1081","ADELAYDA","-",2015,"F",3
"1082","ADELAYDA","YANETH",2015,"F",1
"1083","ADELAYNE","ESTHER",2015,"F",1
"1084","ADELAYS","ALICES",2015,"F",1
"1085","ADELCIA","-",2015,"F",1
"1086","ADELE","-",2015,"F",2
"1087","ADELE","ALAIYA",2015,"F",1
"1088","ADELE","AURORA",2015,"F",1
"1089","ADELE","CHRISTINIE",2015,"F",1
"1090","ADELEIN","-",2015,"F",1
"1091","ADELENIS","GISEL",2015,"F",1
"1092","ADELEYN","ALAYA",2015,"F",1
"1093","ADELFA","-",2015,"F",1
"1094","ADELIA","-",2015,"F",3
"1095","ADELIA","ITZEL",2015,"F",1
"1096","ADELIA","LARISA",2015,"F",1
"1097","ADELIA","MARLENIS",2015,"F",1
"1098","ADELIA","MICHEL",2015,"F",1
"1099","ADELIA","YINIBETH",2015,"F",1
"1100","ADELIANA","-",2015,"F",1
"1101","ADELIANIS","ISABEL",2015,"F",1
"1102","ADELIANO","-",2015,"M",1
"1103","ADELIANO","HISRAEL",2015,"M",1
"1104","ADELICIA","-",2015,"F",1
"1105","ADELIN","-",2015,"F",1
"1106","ADELIN","ELIZABETH",2015,"F",1
"1107","ADELIN","ISBETH",2015,"F",1
"1108","ADELIN","VICTORIA",2015,"F",1
"1109","ADELINA","-",2015,"F",9
"1110","ADELINA","FRANCES",2015,"F",1
"1111","ADELINA","ICENIA",2015,"F",1
"1112","ADELINE","ABIGAIL",2015,"F",1
"1113","ADELINE","ANAYDED",2015,"F",1
"1114","ADELINE","CAMILA",2015,"F",1
"1115","ADELINE","VICTORIA",2015,"F",1
"1116","ADELIO","-",2015,"M",1
"1117","ADELIS","-",2015,"F",2
"1118","ADELIS","AMALIA",2015,"F",1
"1119","ADELIS","ARIADNE",2015,"F",1
"1120","ADELIS","ISABEL",2015,"F",1
"1121","ADELIS","MARÍA",2015,"F",1
"1122","ADELIS","NAYSETH",2015,"F",1
"1123","ADELIS","YASSEL’",2015,"F",1
"1124","ADELITH","KATERIN",2015,"F",1
"1125","ADELITH","VICTORIA",2015,"F",1
"1126","ADELKIS","ELI",2015,"M",1
"1127","ADELKIS","YAIRANETH",2015,"F",1
"1128","ADELKIS","YAIZA",2015,"F",1
"1129","ADELLE","SOPHIA",2015,"F",1
"1130","ADELMARI","CELIDETH",2015,"F",1
"1131","ADELMARYS","ALEXA",2015,"F",1
"1132","ADELYN","CELIBETH",2015,"F",1
"1133","ADELYS","AIMETH",2015,"F",1
"1134","ADELYS","ELLENE",2015,"F",1
"1135","ADELYS","LISSETTE",2015,"F",1
"1136","ADELYS","MILAGROS",2015,"F",1
"1137","ADEMIR","-",2015,"M",1
"1138","ADEMIR","ALBERTO",2015,"M",1
"1139","ADEMIR","GABRIEL",2015,"M",1
"1140","ADEMIR","SAMIR",2015,"M",1
"1141","ADEMIR","YODIER",2015,"M",1
"1142","ADENIA","-",2015,"F",1
"1143","ADERSON","YAFETH",2015,"M",1
"1144","ADEXA","SECIBETH",2015,"F",1
"1145","ADEYLISH","MEISHLYN",2015,"F",1
"1146","ADHAIR","ANTONIO",2015,"M",1
"1147","ADHAM","AMETH",2015,"M",1
"1148","ADHARA","ARIADNES",2015,"F",1
"1149","ADHARA","ISABELLA",2015,"F",1
"1150","ADHARA","JESIBEL",2015,"F",1
"1151","ADHARA","KARINA",2015,"F",1
"1152","ADHEL","DAVID",2015,"M",1
"1153","ADI","SÚNDARI",2015,"F",1
"1154","ADIA","-",2015,"F",1
"1155","ADIANETH","NAICHEL",2015,"F",1
"1156","ADIANEY","ADONELIS",2015,"F",1
"1157","ADIANEZ","ADRIANIS",2015,"F",1
"1158","ADIANEZ","MIRIS",2015,"F",1
"1159","ADIANIS","-",2015,"F",1
"1160","ADIANIS","KRISTELL",2015,"F",1
"1161","ADIANIS","NAIROBIS",2015,"F",1
"1162","ADIANIZ","MASIEL",2015,"F",1
"1163","ADIANYS","MILAGROS",2015,"F",1
"1164","ADIDILI","ADELE",2015,"F",1
"1165","ADIEL","-",2015,"M",2
"1166","ADIEL","BENJAM’N",2015,"M",1
"1167","ADIEL","JOEL",2015,"M",1
"1168","ADIEL","UZIEL",2015,"M",1
"1169","ADIEL","VIRGILIO",2015,"M",1
"1170","ADIEL","ZAIR",2015,"M",1
"1171","ADIELIS","MAYLIN",2015,"F",1
